stream_id,record_index,record_rom,header_byte,x_start,x_end,width,seg0_bytes_hex,seg1_packed_hex,seg1_unpacked_nibbles_hex,seg2_bytes_hex,seg3_packed_hex,seg3_unpacked_nibbles_hex,candidate_buffer64_hex
6,13,0x1A578E,0x07,0,7,8,00000267f3717070,008ce400,008CE400,0000000261202020,00084000,00084000,00000267f37170700000000000000000000088ccee44000000000000000000000000000261202020000000000000000000000088440000000000000000000000
6,14,0x1A57A6,0x07,0,7,8,00000103113b3f3b,004efa88,004EFA88,0000000100101311,0004a000,0004A000,00000103113b3f3b0000000000000000000044eeffaa888800000000000000000000000100101311000000000000000000000044aa0000000000000000000000
6,15,0x1A57BE,0x07,0,7,8,00000143e1e3efff,004efa80,004EFA80,000000014040434c,0004a000,0004A000,00000143e1e3efff0000000000000000000044eeffaa88000000000000000000000000014040434c000000000000000000000044aa0000000000000000000000
6,16,0x1A57D6,0x07,0,7,8,000001037fff7f01,004efecc,004EFECC,00000001007f0000,0004a088,0004A088,000001037fff7f010000000000000000000044eeffeecccc000000000000000000000001007f0000000000000000000000000044aa0088880000000000000000
6,17,0x1A57EE,0x07,0,7,8,000000000103091c,00004efa,00004EFA,0000000000010008,000004a0,000004A0,000000000103091c00000000000000000000000044eeffaa000000000000000000000000000100080000000000000000000000000044aa000000000000000000
6,18,0x1A5806,0x07,0,7,8,00010303073f7f3f,04efaefe,04EFAEFE,0000010002023f02,004a00e0,004A00E0,00010303073f7f3f00000000000000000044eeffaaeeffee00000000000000000000010002023f020000000000000000000044aa0000ee000000000000000000
6,19,0x1A581E,0x07,0,7,8,00000103133b3f3b,0ceffec8,0CEFFEC8,0000000101101311,00c22c00,00C22C00,00000103133b3f3b000000000000000000cceeffffeecc880000000000000000000000010110131100000000000000000000cc2222cc00000000000000000000
6,20,0x1A5836,0x07,0,7,8,00000041e3e3effe,00ceffec,00CEFFEC,000000004141404c,000c22c0,000C22C0,00000041e3e3effe00000000000000000000cceeffffeecc0000000000000000000000004141404c0000000000000000000000cc2222cc000000000000000000
6,21,0x1A584E,0x07,0,7,8,000001037fff7f01,0ceffecc,0CEFFECC,00000001017e0000,00c22c08,00C22C08,000001037fff7f01000000000000000000cceeffffeecccc000000000000000000000001017e000000000000000000000000cc2222cc00880000000000000000
6,22,0x1A5866,0x07,0,7,8,000000010303091c,00ceffec,00CEFFEC,0000000001010008,000c22c0,000C22C0,000000010303091c00000000000000000000cceeffffeecc000000000000000000000000010100080000000000000000000000cc2222cc000000000000000000
6,23,0x1A587E,0x07,0,7,8,00010303073f7f3f,ceffeefe,CEFFEEFE,0000010102023f02,0c22c0e0,0C22C0E0,00010303073f7f3f0000000000000000cceeffffeeeeffee00000000000000000000010102023f02000000000000000000cc2222cc00ee000000000000000000
7,0,0x1A5897,0x6F,6,15,10,007fff7f1f1e1c1c3810,0088000000,0088000000,00007f010a0c08081000,0000000000,0000000000,000000000000007fff7f1f1e1c1c38100000000000000000888800000000000000000000000000007f010a0c0808100000000000000000000000000000000000
7,1,0x1A58B5,0x6F,6,15,10,0003070f7efe7e0e0e04,0080000000,0080000000,000003020c7404040400,0000000000,0000000000,0000000000000003070f7efe7e0e0e0400000000000000008800000000000000000000000000000003020c740404040000000000000000000000000000000000
7,2,0x1A58D3,0x6F,6,15,10,10387effffe74e1e3c18,0000000000,0000000000,0010107e424204041800,0000000000,0000000000,00000000000010387effffe74e1e3c18000000000000000000000000000000000000000000000010107e42420404180000000000000000000000000000000000
7,3,0x1A58F1,0x6F,6,15,10,00003e7f3e1c1c7fff7f,0000000080,0000000080,0000003e080808087f00,0000000000,0000000000,00000000000000003e7f3e1c1c7fff7f000000000000000000000000000088000000000000000000003e080808087f0000000000000000000000000000000000
7,4,0x1A590F,0x6F,6,15,10,00040e7eff7e1e7efe64,0000000000,0000000000,000004047e0c0c146400,0000000000,0000000000,00000000000000040e7eff7e1e7efe6400000000000000000000000000000000000000000000000004047e0c0c14640000000000000000000000000000000000
7,5,0x1A592D,0x6F,6,15,10,000052ffff7f2f1e3c18,0000000000,0000000000,00000052522a02041800,0000000000,0000000000,000000000000000052ffff7f2f1e3c180000000000000000000000000000000000000000000000000052522a0204180000000000000000000000000000000000
7,6,0x1A594B,0x6F,6,15,10,00103f7fff7b3f1e1c08,0008880000,0008880000,00001017791112080800,0000000000,0000000000,00000000000000103f7fff7b3f1e1c08000000000000000000888888000000000000000000000000101779111208080000000000000000000000000000000000
7,7,0x1A5969,0x6F,6,15,10,00003c7e3e0e0e7eff7e,0000000000,0000000000,0000003c040404087e00,0000000000,0000000000,00000000000000003c7e3e0e0e7eff7e000000000000000000000000000000000000000000000000003c040404087e0000000000000000000000000000000000
7,8,0x1A5987,0x6F,6,15,10,00007eff7f7f3f7fff7e,0000000000,0000000000,0000007e023e02027e00,0000000000,0000000000,00000000000000007eff7f7f3f7fff7e000000000000000000000000000000000000000000000000007e023e02027e0000000000000000000000000000000000
8,0,0x1A59A6,0x1F,1,15,15,3f3f3fffffff7f7fffff3f3f3f3d38,ccffeccefffffff0,CCFFECCEFFFFFFF,0012121a7e1232365a121212141800,088ac88ca88aae00,088AC88CA88AAE0,003f3f3fffffff7f7fffff3f3f3f3d3800ccccffffeecccceeffffffffffffff000012121a7e1232365a12121214180000008888aacc8888ccaa8888aaaaee00
8,1,0x1A59D4,0x1F,1,15,15,0e0e0effffff1e1f1f3f3b3f7fefc3,000fff000088ef70,000FFF000088EF7,000404047f0c0c0a0a1211112c4200,0000e00000008600,0000E0000000860,000e0e0effffff1e1f1f3f3b3f7fefc300000000ffffff000000008888eeff7700000404047f0c0c0a0a1211112c42000000000000ee00000000000000886600
8,2,0x1A5A02,0x1F,1,15,15,3b7f7f7f7f7f7f7f7f7f7f7f7fffe7,fffffeeffffff880,FFFFFEEFFFFFF88,00113d25253d25253d292929356500,0e22244222260000,0E2224422226000,003b7f7f7f7f7f7f7f7f7f7f7f7fffe700ffffffffffeeeeffffffffffff88880000113d25253d25253d2929293565000000ee22222244442222222266000000
8,3,0x1A5A30,0x1F,1,15,15,040e1f3b7fffff7f7f7f3e3fffffff,0008effeeeccfff0,0008EFFEEECCFFF,00040a11207f04043f0404140d7f00,00008e00c0080e00,00008E00C0080E0,00040e1f3b7fffff7f7f7f3e3fffffff0000000088eeffffeeeeeeccccffffff0000040a11207f04043f0404140d7f00000000000088ee0000cc00008800ee00
8,4,0x1A5A5E,0x1F,1,15,15,63733fdfef7f3f3fffff7f7f7f7f3f,cefffffffffffff0,CEFFFFFFFFFFFFF,002111074127051715673525252500,042e0e2e2e222600,042E0E2E2E22260,0063733fdfef7f3f3fffff7f7f7f7f3f00cceeffffffffffffffffffffffffff0000211107412705171567352525250000004422ee00ee22ee22ee2222226600
8,5,0x1A5A8C,0x1F,1,15,15,0e7f7f7f7f7f7f7f7f7f7fffffffff,0ccccccffffffec0,0CCCCCCFFFFFFEC,00043f203f203f203f203f084a7e00,00888880e0e22c00,00888880E0E22C0,000e7f7f7f7f7f7f7f7f7f7fffffffff0000ccccccccccccffffffffffffeecc0000043f203f203f203f203f084a7e00000000888888888800ee00ee2222cc00
8,6,0x1A5ABA,0x1F,1,15,15,0effffffffffff7f3f3f7fffff3f3d,0fffffcceeeecee0,0FFFFFCCEEEECEE,00047f4057105730171f3955121500,00e2a8888c400c00,00E2A8888C400C0,000effffffffffff7f3f3f7fffff3f3d0000ffffffffffcccceeeeeeeecceeee0000047f4057105730171f3955121500000000ee22aa88888888cc440000cc00
8,7,0x1A5AE8,0x1F,1,15,15,7f7f7fffffffffff7f7f7f7f7f7f7f,eeefffffeeeeeee0,EEEFFFFFEEEEEEE,003f04047f554c150c3f003f003f00,0c00e2a08c4c4c00,0C00E2A08C4C4C0,007f7f7fffffffffff7f7f7f7f7f7f7f00eeeeeeffffffffffeeeeeeeeeeeeee00003f04047f554c150c3f003f003f000000cc0000ee22aa0088cc44cc44cc00
8,8,0x1A5B16,0x1F,1,15,15,07ffffff3f3f7f7fffff3b393f3f3e,0fffff7ffeece730,0FFFFF7FFEECE73,00027f10131222355c121110111600,00e0e222a4484200,00E0E222A448420,0007ffffff3f3f7f7fffff3b393f3f3e0000ffffffffff77ffffeeeeccee77330000027f10131222355c121110111600000000ee00ee222222aa444488442200
8,9,0x1A5B44,0x1F,1,15,15,007f7f7f3c3e3f1f1f0f071f7df8e0,0eeeeecc8808ef70,0EEEEECC8808EF7,00003f000014160809050205186000,00c4448800008600,00C444880000860,00007f7f7f3c3e3f1f1f0f071f7df8e00000eeeeeeeeeecccc88880088eeff770000003f000014160809050205186000000000cc444444888800000000886600
8,10,0x1A5B72,0x1F,1,15,15,007777ffffff7fffffff7f7f7fefc7,0ffffff77ffffff0,0FFFFFF77FFFFFF,000023227e2b2a4a4a52332a2a4700,00e88e2222e88e00,00E88E2222E88E0,00007777ffffff7fffffff7f7f7fefc70000ffffffffffff7777ffffffffffff00000023227e2b2a4a4a52332a2a4700000000ee8888ee22222222ee8888ee00
8,11,0x1A5BA0,0x1F,1,15,15,7f7f7fffffffffff3f7f7f7f7f7f7f,eeefffffceeeeee0,EEEFFFFFCEEEEEE,003f04047f554c150c3f243f243f00,0c00e2a08c4c4c00,0C00E2A08C4C4C0,007f7f7fffffffffff3f7f7f7f7f7f7f00eeeeeeffffffffffcceeeeeeeeeeee00003f04047f554c150c3f243f243f000000cc0000ee22aa0088cc44cc44cc00
8,12,0x1A5BCE,0x1F,1,15,15,7f7f7f7f7f7f7f7f7f7f7f7f7fffdc,eeeeeeeeeeeefff0,EEEEEEEEEEEEFFF,003f212e242f2d2d2d2f2425275c00,0c44444444446a00,0C44444444446A0,007f7f7f7f7f7f7f7f7f7f7f7f7fffdc00eeeeeeeeeeeeeeeeeeeeeeeeffffff00003f212e242f2d2d2d2f2425275c000000cc4444444444444444444466aa00
8,13,0x1A5BFC,0x1F,1,15,15,3b3bffffff1f3f7fffff3f3b3b3b3b,88fffffffff88880,88FFFFFFFFF8888,0011117f0d0d173d55171111111100,000e22e22e000000,000E22E22E00000,003b3bffffff1f3f7fffff3f3b3b3b3b008888ffffffffffffffffff88888888000011117f0d0d173d5517111111110000000000ee2222ee2222ee0000000000
8,14,0x1A5C2A,0x1F,1,15,15,0effffff7fffffff3fffffff7f7f03,0fffefffefffffc0,0FFFEFFFEFFFFFC,00047f043f047f001f147f243f0100,00e0c0e0c4e4e800,00E0C0E0C4E4E80,000effffff7fffffff3fffffff7f7f030000ffffffeeffffffeeffffffffffcc0000047f043f047f001f147f243f0100000000ee00cc00ee00cc44ee44ee8800
8,15,0x1A5C58,0x1F,1,15,15,fbffffffffffffffff3f3bfbff7f2e,0eefffffffceff30,0EEFFFFFFFCEFF3,007212147741477517111111512600,0044e0e2e004e200,0044E0E2E004E20,00fbffffffffffffffff3f3bfbff7f2e0000eeeeffffffffffffffcceeffff33000072121477414775171111115126000000004444ee00ee22ee000044ee2200
8,16,0x1A5C86,0x1F,1,15,15,0e0effffff7f7f7f7f7f7f1f7ffeee,00fffeeeeee8ef70,00FFFEEEEEE8EF7,0004047f043f243f243f060d146400,000e0c4c4c008600,000E0C4C4C00860,000e0effffff7f7f7f7f7f7f1f7ffeee000000ffffffeeeeeeeeeeee88eeff77000004047f043f243f243f060d14640000000000ee00cc44cc44cc0000886600
8,17,0x1A5CB4,0x1F,1,15,15,00fffffffffffffffffbf1e0ffffff,0ffffffffff7fff0,0FFFFFFFFFF7FFF,00007f09097f494949516040407f00,00e00e222e222e00,00E00E222E222E0,0000fffffffffffffffffbf1e0ffffff0000ffffffffffffffffffff77ffffff0000007f09097f494949516040407f00000000ee0000ee222222ee222222ee00
8,18,0x1A5CE2,0x1F,1,15,15,07ffffffffffffffffffffffeeeeee,0ffffffffffff730,0FFFFFFFFFFFF73,00027f02047f514a5f445f44444400,00e00e2222a26200,00E00E2222A2620,0007ffffffffffffffffffffffeeeeee0000ffffffffffffffffffffffff77330000027f02047f514a5f445f44444400000000ee0000ee22222222aa22662200
8,19,0x1A5D10,0x1F,1,15,15,1f1f1fffffff1f1f1f1f3f7fffdf1d,0007ff800007fff0,0007FF800007FFF,000a0a0a7a0b0a0a0a0a1a2a4a0900,0000680000002e00,0000680000002E0,001f1f1fffffff1f1f1f1f3f7fffdf1d0000000077ffff880000000077ffffff00000a0a0a7a0b0a0a0a0a1a2a4a09000000000000668800000000000022ee00
8,20,0x1A5D3E,0x1F,1,15,15,38383ffffffc7e7fffff3e38393938,eefffeeeeeeeeee0,EEFFFEEEEEEEEEE,001010177810302a59141010101000,044e444444444c00,044E444444444C0,0038383ffffffc7e7fffff3e3839393800eeeeffffffeeeeeeeeeeeeeeeeeeee00001010177810302a5914101010100000004444ee444444444444444444cc00
8,21,0x1A5D6C,0x1F,1,15,15,1b3b3f3f7f77f7ff7f7f7f7f737373,88fffcceefffb880,88FFFCCEEFFFB88,001111172123632525293f31212100,000e088442e20000,000E088442E2000,001b3b3f3f7f77f7ff7f7f7f7f737373008888ffffffcccceeeeffffffbb888800001111172123632525293f3121210000000000ee008888444422ee22000000
8,22,0x1A5D9A,0x1F,1,15,15,1c1cffffff1c1c1c1c1c1c3879f1e0,00fff7777777fec0,00FFF7777777FEC,0008087f0808080808080810106000,000e222222222c00,000E222222222C0,001c1cffffff1c1c1c1c1c1c3879f1e0000000ffffff77777777777777ffeecc000008087f080808080808081010600000000000ee222222222222222222cc00
8,23,0x1A5DC8,0x1F,1,15,15,06071f1d1c1d7d7c7c7cfcdc1f0f07,008808ce77feeee0,008808CE77FEEEE,000201080808082828284808080700,0000008422044c00,0000008422044C0,0006071f1d1c1d7d7c7c7cfcdc1f0f0700000088880088ccee7777ffeeeeeeee000002010808080828282848080807000000000000000088442222004444cc00
8,24,0x1A5DF6,0x1F,1,15,15,1f3f7f7f7f7d7f7f7f7efeffff7f7c,cccffffeeeecfff0,CCCFFFFEEEECFFF,001734242438202734242c72232c00,0888ae0c44480e00,0888AE0C44480E0,001f3f7f7f7f7d7f7f7f7efeffff7f7c00ccccccffffffffeeeeeeeeccffffff00001734242438202734242c72232c000000888888aaee00cc4444448800ee00
8,25,0x1A5E24,0x1F,1,15,15,ffffffffffffeeffffffffffffffe0,ffffff7fffffff70,FFFFFF7FFFFFFF7,007f04047f444444545454545f4000,0e00e222aaaaa600,0E00E222AAAAA60,00ffffffffffffeeffffffffffffffe000ffffffffffff77ffffffffffffff7700007f04047f444444545454545f40000000ee0000ee222222aaaaaaaaaa6600
8,26,0x1A5E52,0x1F,1,15,15,7c7dffffff7f7f7d7f7f7f7f7f7f7f,7fecfffcfff7fff0,7FECFFFCFFF7FFF,0038017e003b0038003b2a2a2a3b00,06888e888e222e00,06888E888E222E0,007c7dffffff7f7f7d7f7f7f7f7f7f7f0077ffeeccffffffccffffff77ffffff000038017e003b0038003b2a2a2a3b00000066888888ee888888ee222222ee00
8,27,0x1A5E80,0x1F,1,15,15,3e3f3f7fffff7fffff7f7f7f7f7f7e,0ffffffeeeeeeee0,0FFFFFFEEEEEEEE,001615245f15246d2d2d2d25242400,00e00e4444444c00,00E00E4444444C0,003e3f3f7fffff7fffff7f7f7f7f7f7e0000ffffffffffffeeeeeeeeeeeeeeee00001615245f15246d2d2d2d25242400000000ee0000ee44444444444444cc00
8,28,0x1A5EAE,0x1F,1,15,15,0cceff7fffffff3f3f3f3f3f7fefc7,6efffeeeeeeefff0,6EFFFEEEEEEEFFF,0004422f0177141714171417284700,048e0c4c4c4c0e00,048E0C4C4C4C0E0,000cceff7fffffff3f3f3f3f3f7fefc70066eeffffffeeeeeeeeeeeeeeffffff000004422f017714171417141728470000004488ee00cc44cc44cc44cc00ee00
8,29,0x1A5EDC,0x1F,1,15,15,7f7f7f7f7f7f7f7fffffff1979f0e0,eeeeeeeefff8ef70,EEEEEEEEFFF8EF7,003f203f203f203f007f0000106000,0c4c4c4c0e008600,0C4C4C4C0E00860,007f7f7f7f7f7f7f7fffffff1979f0e000eeeeeeeeeeeeeeeeffffff88eeff7700003f203f203f203f007f00001060000000cc44cc44cc44cc00ee0000886600
8,30,0x1A5F0A,0x1F,1,15,15,fffffffffffffffffffffffffffcf8,ffffffffffffff70,FFFFFFFFFFFFFF7,0077057d0775077407765657547800,0e22a2e2aaaa2600,0E22A2E2AAAA260,00fffffffffffffffffffffffffffcf800ffffffffffffffffffffffffffff77000077057d07750774077656575478000000ee2222aa22ee22aaaaaaaa226600
8,31,0x1A5F38,0x1F,1,15,15,3bfbff7f3fffffffffff7fffff3c38,88fffeefffc8ef70,88FFFEEFFFC8EF7,00115137111177047f0a1a690c1800,000e00c0e4808600,000E00C0E480860,003bfbff7f3fffffffffff7fffff3c38008888ffffffeeeeffffffcc88eeff770000115137111177047f0a1a690c180000000000ee0000cc00ee448800886600
8,32,0x1A5F66,0x1F,1,15,15,1f3f3f3f7f7fffff3f3f3f3f3f3f3f,effffffffffffff0,EFFFFFFFFFFFFFF,00121712273457151715171d151500,04e4e0e2e2e22600,04E4E0E2E2E2260,001f3f3f3f7f7fffff3f3f3f3f3f3f3f00eeffffffffffffffffffffffffffff0000121712273457151715171d151500000044ee44ee00ee22ee22ee22226600
8,33,0x1A5F94,0x1F,1,15,15,040e1f3b7fffffffffffffffff0707,0008effeeeeee000,0008EFFEEEEEE00,00040a11207f007b4a4a4a7a020200,00008e0c444c0000,00008E0C444C000,00040e1f3b7fffffffffffffffff07070000000088eeffffeeeeeeeeeeee00000000040a11207f007b4a4a4a7a020200000000000088ee00cc444444cc000000
8,34,0x1A5FC2,0x1F,1,15,15,040e1f3b7fffff7f7f0e0e0f0f0e0e,0008effeeeeeee00,0008EFFEEEEEEE0,00040a11207f003f04040404040400,00008e0c4444c000,00008E0C4444C00,00040e1f3b7fffff7f7f0e0e0f0f0e0e0000000088eeffffeeeeeeeeeeeeee000000040a11207f003f04040404040400000000000088ee00cc44444444cc0000
8,35,0x1A5FF0,0x1F,1,15,15,0effffff7fffffff7bffffff7feece,0fffcfffcefffe60,0FFFCFFFCEFFFE6,00047f043f047f0831127f04244400,00e080e004e28400,00E080E004E2840,000effffff7fffffff7bffffff7feece0000ffffffccffffffcceeffffffee660000047f043f047f0831127f04244400000000ee008800ee000044ee22884400
8,36,0x1A601E,0x1F,1,15,15,3f3f3f3effffff7e777fffff070f0f,eeeefffeeeeff800,EEEEFFFEEEEFF80,001f1014127f202422207f00000700,0c444e4444ce8000,0C444E4444CE800,003f3f3f3effffff7e777fffff070f0f00eeeeeeeeffffffeeeeeeeeffff880000001f1014127f202422207f000007000000cc444444ee44444444ccee880000
8,37,0x1A604C,0x1F,1,15,15,0f7ffffbffffff7f7f7f7f7f7f7f7f,888888888ffffff0,888888888FFFFFF,000d7111117d11113d252525253d00,0000000000222e00,0000000000222E0,000f7ffffbffffff7f7f7f7f7f7f7f7f00888888888888888888ffffffffffff00000d7111117d11113d252525253d000000000000000000000000222222ee00
8,38,0x1A607A,0x1F,1,15,15,11397deffffffffffdfffffdffffe1,cccccfffccccccc0,CCCCCFFFCCCCCCC,00102844007c137c101054581c6000,088888e888888800,088888E88888880,0011397deffffffffffdfffffdffffe100ccccccccccffffffcccccccccccccc0000102844007c137c101054581c600000008888888888ee8888888888888800
8,39,0x1A60A8,0x1F,1,15,15,63733fffffff7f7f7f7f7f7f7fffde,88fffffffffee730,88FFFFFFFFFEE73,002111117a21233c282b2829295a00,000e00e88e844200,000E00E88E84420,0063733fffffff7f7f7f7f7f7f7fffde008888ffffffffffffffffffeeee773300002111117a21233c282b2829295a0000000000ee0000ee8888ee8844442200
8,40,0x1A60D6,0x1F,1,15,15,007777ffff7f7ffffdfd7d3d7fefc7,0ffecfffccccccc0,0FFECFFFCCCCCCC,000023207c282f4848482810284500,00e488e888888800,00E488E88888880,00007777ffff7f7ffffdfd7d3d7fefc70000ffffeeccffffffcccccccccccccc00000023207c282f4848482810284500000000ee448888ee8888888888888800
8,41,0x1A6104,0x1F,1,15,15,0effffffeeff7f7f1d3d3f1f3f7e78,0fff7feecc8cef30,0FFF7FEECC8CEF3,00047f4044043f0808101d03063800,00e220c88800c200,00E220C88800C20,000effffffeeff7f7f1d3d3f1f3f7e780000ffffff77ffeeeecccc88cceeff330000047f4044043f0808101d03063800000000ee222200cc8888880000cc2200
8,42,0x1A6132,0x1F,1,15,15,00ffffffe7ffffffffffffe7ffffff,0fff0eeeeee0fff0,0FFF0EEEEEE0FFF,00007f4242427f40407f4242427f00,00e000c44c000e00,00E000C44C000E0,0000ffffffe7ffffffffffffe7ffffff0000ffffff00eeeeeeeeeeee00ffffff0000007f4242427f40407f4242427f00000000ee000000cc4444cc000000ee00
8,43,0x1A6160,0x1F,1,15,15,1e3f3f7fffff7f7fffff7f7f7f7f73,0ffffffffffffff0,0FFFFFFFFFFFFFF,0014142f55152f206f282f252f2100,00e006a2aaa2a600,00E006A2AAA2A60,001e3f3f7fffff7f7fffff7f7f7f7f730000ffffffffffffffffffffffffffff000014142f55152f206f282f252f2100000000ee000066aa22aaaaaa22aa6600
8,44,0x1A618E,0x1F,1,15,15,3b3bffffffffffffffffffffff3e3c,888eeeeeeeeee730,888EEEEEEEEEE73,0011117d137d557d557d117d121400,0000c44444444200,0000C4444444420,003b3bffffffffffffffffffffff3e3c00888888eeeeeeeeeeeeeeeeeeee7733000011117d137d557d557d117d1214000000000000cc44444444444444442200
8,45,0x1A61BC,0x1F,1,15,15,737f7f7fffffff3f7ff7ee3e7fefc7,8cefff88cef7efb0,8CEFFF88CEF7EFB,00213d25376d2519126204002a4500,0040e00088604200,0040E0008860420,00737f7f7fffffff3f7ff7ee3e7fefc70088cceeffffff8888cceeff77eeffbb0000213d25376d2519126204002a45000000004400ee00000088886600442200
8,46,0x1A61EA,0x1F,1,15,15,3b3b3fffffff7e7effff3b393f3f3e,88fffce7feccef70,88FFFCE7FECCEF7,001111177a1234285a121110111600,000e884244880600,000E88424488060,003b3b3fffffff7e7effff3b393f3f3e008888ffffffccee77ffeecccceeff7700001111177a1234285a12111011160000000000ee8888442244448888006600
8,47,0x1A6218,0x1F,1,15,15,1b3b3f7fffff7fffff7f7f7f7f7b71,88eeeffffff8fff0,88EEEFFFFFF8FFF,0011112751112f61212525252b3100,000c00e00e000e00,000C00E00E000E0,001b3b3f7fffff7fffff7f7f7f7f7b71008888eeeeeeffffffffffff88ffffff000011112751112f61212525252b310000000000cc0000ee0000ee000000ee00
8,48,0x1A6246,0x1F,1,15,15,7f7f7f7f7f7f7f7f7f73737179f0e0,eeeeeefff88eff70,EEEEEEFFF88EFF7,003f20203f21213f21212120306000,0c44c00e0008a600,0C44C00E0008A60,007f7f7f7f7f7f7f7f7f73737179f0e000eeeeeeeeeeeeffffff8888eeffff7700003f20203f21213f212121203060000000cc4444cc0000ee00000088aa6600
8,49,0x1A6274,0x1F,1,15,15,03737fffffff7fffffff7f3f7febc3,88ffffffcceefb80,88FFFFFFCCEEFB8,000121277d292f494b4b3515294100,000e00e088442000,000E00E08844200,0003737fffffff7fffffff7f3f7febc3008888ffffffffffffcccceeeeffbb8800000121277d292f494b4b351529410000000000ee0000ee0088884444220000
8,50,0x1A62A2,0x1F,1,15,15,fffffffffffffffffffffff7e7efef,eeeeeeeeeffeef30,EEEEEEEEEFFEEF3,007b4a4a53524a4b4a4a7242424700,0c44c44c8aa4c200,0C44C44C8AA4C20,00fffffffffffffffffffffff7e7efef00eeeeeeeeeeeeeeeeeeffffeeeeff3300007b4a4a53524a4b4a4a72424247000000cc4444cc4444cc88aaaa44cc2200
8,51,0x1A62D0,0x1F,1,15,15,1b3b3f3f7f77f7ff7f7f7f7b737373,88fffcceefffb880,88FFFCCEEFFFB88,001111172123632525293931212100,000e088442220000,000E08844222000,001b3b3f3f7f77f7ff7f7f7f7b737373008888ffffffcccceeeeffffffbb88880000111117212363252529393121210000000000ee0088884444222222000000
8,52,0x1A62FE,0x1F,1,15,15,6c7e7f7f7f7f7f7fffffff7fffee0e,6eeeeeeefffef700,6EEEEEEEFFFEF70,0024123f243f243f047f0e15640400,048c4c4c0e086000,048C4C4C0E08600,006c7e7f7f7f7f7f7fffffff7fffee0e0066eeeeeeeeeeeeeeffffffeeff7700000024123f243f243f047f0e1564040000004488cc44cc44cc00ee0088660000
8,53,0x1A632C,0x1F,1,15,15,777f7f7fffff7f0effffff0e0e0e0e,0fffeee0fff00000,0FFFEEE0FFF0000,00223f2a4c3f0404047f0404040400,00e88c000e000000,00E88C000E00000,00777f7f7fffff7f0effffff0e0e0e0e0000ffffffeeeeee00ffffff000000000000223f2a4c3f0404047f0404040400000000ee8888cc000000ee0000000000
8,54,0x1A635A,0x1F,1,15,15,1fffffff7fffff7f7f7f7f7f7f7170,0ffffffeeeeeeee0,0FFFFFFEEEEEEEE,000a7b0a1a6b003f203f203f202000,00e02e0c4c4c4c00,00E02E0C4C4C4C0,001fffffff7fffff7f7f7f7f7f7f71700000ffffffffffffeeeeeeeeeeeeeeee00000a7b0a1a6b003f203f203f202000000000ee0022ee00cc44cc44cc44cc00
8,55,0x1A6388,0x1F,1,15,15,1b3b7fffff7ffffffffffffffffb39,8eeeffffff77fff0,8EEEFFFFFF77FFF,0011214a30234a7e131a5a56521100,00c48eaae0022e00,00C48EAAE0022E0,001b3b7fffff7ffffffffffffffffb390088eeeeeeffffffffffff7777ffffff000011214a30234a7e131a5a56521100000000cc4488eeaaaaee00002222ee00
8,56,0x1A63B6,0x1F,1,15,15,3bffffff7f7f7f7f7f7fffffff0e0e,8fffeeeeeefff000,8FFFEEEEEEFFF00,00117f11003f203f203f047f040400,00e00c4c4c0e0000,00E00C4C4C0E000,003bffffff7f7f7f7f7f7fffffff0e0e0088ffffffeeeeeeeeeeeeffffff00000000117f11003f203f203f047f040400000000ee0000cc44cc44cc00ee000000
8,57,0x1A63E4,0x1F,1,15,15,1f3f7fffff7fffffffffffffffff3e,eeeefff7eecce730,EEEEFFF7EECCE73,0017224a32234a7e121b5a54511200,0c448e2244884200,0C448E224488420,001f3f7fffff7fffffffffffffffff3e00eeeeeeeeffffff77eeeeccccee7733000017224a32234a7e121b5a545112000000cc444488ee222244448888442200
8,58,0x1A6412,0x1F,1,15,15,0e7f7fffffff3f3f3f3f3f7f7fffcf,0eefffccccefffc0,0EEFFFCCCCEFFFC,00043f097f1f101f101f042a284f00,00c0e8888842a800,00C0E8888842A80,000e7f7fffffff3f3f3f3f3f7f7fffcf0000eeeeffffffcccccccceeffffffcc0000043f097f1f101f101f042a284f00000000cc00ee88888888884422aa8800
8,59,0x1A6440,0x1F,1,15,15,383fffffff1f3f7fffff3f3f3f3f3f,0eeeeeeeeeeefff0,0EEEEEEEEEEEFFF,0010137a0a0b123a56131212121700,00c44c444c444e00,00C44C444C444E0,00383fffffff1f3f7fffff3f3f3f3f3f0000eeeeeeeeeeeeeeeeeeeeeeffffff000010137a0a0b123a56131212121700000000cc4444cc444444cc444444ee00
8,60,0x1A646E,0x1F,1,15,15,3fffffffffffffffff3f7f7fffff3c,eeeeeeeeeeeffff0,EEEEEEEEEEEFFFF,00137e2a2b7e127f121a3732521400,0c44c44c44c8ae00,0C44C44C44C8AE0,003fffffffffffffffff3f7f7fffff3c00eeeeeeeeeeeeeeeeeeeeeeffffffff0000137e2a2b7e127f121a37325214000000cc4444cc4444cc4444cc88aaee00
8,61,0x1A649C,0x1F,1,15,15,007777ffffff7f7ffffffd797fefc6,0fffffffeecce730,0FFFFFFFEECCE73,000023207d29292949494830294600,00e2222244884200,00E222224488420,00007777ffffff7f7ffffffd797fefc60000ffffffffffffffeeeeccccee773300000023207d29292949494830294600000000ee222222222244448888442200
