path,size_bytes,sha256
archive/previous_commit_packages/extracted/shinmomo_vol016_thread_handover_20260501_commit/shinmomo_vol016_thread_handover_20260501_commit/graphics/extra_rendered_assets/92230ddb791f4b878a761e81c61de921/mnt/data/shinmomo_battle_graphics_analysis_20260501/battle_tilemap_candidate_montage.png,211225,2e872efc97bc1fc191e37277e667708235de397df88f70c533998e25bb787d50
archive/previous_commit_packages/extracted/shinmomo_vol016_thread_handover_20260501_commit/shinmomo_vol016_thread_handover_20260501_commit/graphics/extra_rendered_assets/92230ddb791f4b878a761e81c61de921/mnt/data/shinmomo_battle_graphics_analysis_20260501/battle_vram_0000_8000_2bpp_sheet.png,34595,a6714dc1f860eaab88375a114291fa268a1e16124bd097639f5353a82051dd39
archive/previous_commit_packages/extracted/shinmomo_vol016_thread_handover_20260501_commit/shinmomo_vol016_thread_handover_20260501_commit/graphics/extra_rendered_assets/92230ddb791f4b878a761e81c61de921/mnt/data/shinmomo_battle_graphics_analysis_20260501/battle_vram_0000_8000_4bpp_sheet.png,28760,dc44c51c9c60c1b9ca5be8983443ce482aa37688163f64d19143f7a9f41e3b5d
archive/previous_commit_packages/extracted/shinmomo_vol016_thread_handover_20260501_commit/shinmomo_vol016_thread_handover_20260501_commit/graphics/extra_rendered_assets/92230ddb791f4b878a761e81c61de921/mnt/data/shinmomo_battle_graphics_analysis_20260501/battle_vram_8000_C000_4bpp_sheet.png,8349,e8914b4f5a168be08c47226a1c3df40b7d86b34443d5bacc8490f3d350b6e0e9
archive/previous_commit_packages/extracted/shinmomo_vol016_thread_handover_20260501_commit/shinmomo_vol016_thread_handover_20260501_commit/graphics/extra_rendered_assets/92230ddb791f4b878a761e81c61de921/mnt/data/shinmomo_battle_graphics_analysis_20260501/battle_vram_C000_E000_4bpp_sheet.png,5662,fb707bcc587f7c1590e2deb80a303a733cf28b58dc63ed5a7b3801f936c4692c
archive/previous_commit_packages/extracted/shinmomo_vol016_thread_handover_20260501_commit/shinmomo_vol016_thread_handover_20260501_commit/graphics/extra_rendered_assets/92230ddb791f4b878a761e81c61de921/mnt/data/shinmomo_battle_graphics_analysis_20260501/da3800_stream1_candidate_glyphs.png,7425,4f6a56851bb294f893c50180415b65da3a9c0c84e4212c2cb4d3d910224a35c9
archive/previous_commit_packages/extracted/shinmomo_vol016_thread_handover_20260501_commit/shinmomo_vol016_thread_handover_20260501_commit/graphics/extra_rendered_assets/92230ddb791f4b878a761e81c61de921/mnt/data/shinmomo_battle_graphics_analysis_20260501/static_da3800/da3800_streams_01_22_overview.png,86214,79c4ae82c46979eb00fa65e5b711d6c2dcfa68468249c014985edbefa25f06cf
archive/previous_commit_packages/extracted/shinmomo_vol016_thread_handover_20260501_commit/shinmomo_vol016_thread_handover_20260501_commit/graphics/extra_rendered_assets/92230ddb791f4b878a761e81c61de921/mnt/data/shinmomo_field_graphics_analysis_20260501/field_bg_candidate_map0000_char8000_4bpp_64x64.png,24547,191143cb84f51d183e783c115c87376208b20146399a7d3bc61bb41193e9c2b7
archive/previous_commit_packages/extracted/shinmomo_vol016_thread_handover_20260501_commit/shinmomo_vol016_thread_handover_20260501_commit/graphics/extra_rendered_assets/92230ddb791f4b878a761e81c61de921/mnt/data/shinmomo_field_graphics_analysis_20260501/field_bg_tilemap_candidates_64x64_montage.png,46680,a42dc1526008c53d2399e849a185de5684a014d51b2def7fdfbb89e59c8daf05
archive/previous_commit_packages/extracted/shinmomo_vol016_thread_handover_20260501_commit/shinmomo_vol016_thread_handover_20260501_commit/graphics/extra_rendered_assets/92230ddb791f4b878a761e81c61de921/mnt/data/shinmomo_field_graphics_analysis_20260501/field_tilemap_16_screens_map0000_to_7FFF_char8000_4bpp.png,50420,53c0f78b68e253a86e6ee11329e3c70c1c47208c26987f4ac4c3d65c1a017ab6
archive/previous_commit_packages/extracted/shinmomo_vol016_thread_handover_20260501_commit/shinmomo_vol016_thread_handover_20260501_commit/graphics/extra_rendered_assets/92230ddb791f4b878a761e81c61de921/mnt/data/shinmomo_field_graphics_analysis_20260501/field_top_2x2_metatile_patterns.png,15005,d091f0ad21159c4ceaec9e45827cde3180d64d5b901bcfc71e81bac082dcc96c
archive/previous_commit_packages/extracted/shinmomo_vol016_thread_handover_20260501_commit/shinmomo_vol016_thread_handover_20260501_commit/graphics/extra_rendered_assets/92230ddb791f4b878a761e81c61de921/mnt/data/shinmomo_field_graphics_analysis_20260501/tilemap_0000_char8000_4bpp.png,7747,2ce229aff9728ccba012d6f6aac89da3f2867b4ddcbfd5b5d0d415b1970d17da
archive/previous_commit_packages/extracted/shinmomo_vol016_thread_handover_20260501_commit/shinmomo_vol016_thread_handover_20260501_commit/graphics/extra_rendered_assets/92230ddb791f4b878a761e81c61de921/mnt/data/shinmomo_field_graphics_analysis_20260501/vram_0000_8000_2bpp_sheet.png,31569,034c7f0611e88c439cd95dc8256acd7d92eb36a36da01b7abc929d94a3bfe5c0
archive/previous_commit_packages/extracted/shinmomo_vol016_thread_handover_20260501_commit/shinmomo_vol016_thread_handover_20260501_commit/graphics/extra_rendered_assets/92230ddb791f4b878a761e81c61de921/mnt/data/shinmomo_field_graphics_analysis_20260501/vram_0000_8000_4bpp_sheet.png,29045,b99d2025c14871c8c532883d12b60b866510c58cafd9dca6ba77e4ebb8618667
archive/previous_commit_packages/extracted/shinmomo_vol016_thread_handover_20260501_commit/shinmomo_vol016_thread_handover_20260501_commit/graphics/extra_rendered_assets/92230ddb791f4b878a761e81c61de921/mnt/data/shinmomo_field_graphics_analysis_20260501/vram_8000_A800_2bpp_sheet.png,3999,122b685ee5fab54d03ad242edb68683a189eddcfa46de231be32a775d7ea6730
archive/previous_commit_packages/extracted/shinmomo_vol016_thread_handover_20260501_commit/shinmomo_vol016_thread_handover_20260501_commit/graphics/extra_rendered_assets/92230ddb791f4b878a761e81c61de921/mnt/data/shinmomo_field_graphics_analysis_20260501/vram_8000_A800_4bpp_sheet.png,3769,c1b6e0d84a10c44f659fe81e36c92218b7ee03655678da749ebe492d907254d1
archive/previous_commit_packages/extracted/shinmomo_vol016_thread_handover_20260501_commit/shinmomo_vol016_thread_handover_20260501_commit/graphics/extra_rendered_assets/92230ddb791f4b878a761e81c61de921/mnt/data/shinmomo_field_graphics_analysis_20260501/vram_C000_DC00_2bpp_sheet.png,6139,5015d0898c82f104b15c9d6f8ad8100f2a999bee3fd8a8f452f5effa31c7203c
archive/previous_commit_packages/extracted/shinmomo_vol016_thread_handover_20260501_commit/shinmomo_vol016_thread_handover_20260501_commit/graphics/extra_rendered_assets/92230ddb791f4b878a761e81c61de921/mnt/data/shinmomo_field_graphics_analysis_20260501/vram_C000_DC00_4bpp_sheet.png,4357,754f72c903d3ee41dfeb3a53e28ed1344e463e56513eb6d0cad0d760d183ed36
archive/previous_commit_packages/extracted/shinmomo_vol016_thread_handover_20260501_commit/shinmomo_vol016_thread_handover_20260501_commit/graphics/extra_rendered_assets/92230ddb791f4b878a761e81c61de921/mnt/data/shinmomo_field_graphics_analysis_20260501/vram_F000_10000_4bpp_sheet.png,584,41e4d5d6b35d3019fc586bc108c0681ebefbf47565557dec700a65c65d535717
archive/previous_commit_packages/extracted/shinmomo_vol016_thread_handover_20260501_commit/shinmomo_vol016_thread_handover_20260501_commit/graphics/extra_rendered_assets/bb6c66c0cf0142deb65e76eee1b6f009/mnt/data/shinmomo_field_graphics_analysis_20260501/field_bg_candidate_map0000_char8000_4bpp_64x64.png,24547,191143cb84f51d183e783c115c87376208b20146399a7d3bc61bb41193e9c2b7
archive/previous_commit_packages/extracted/shinmomo_vol016_thread_handover_20260501_commit/shinmomo_vol016_thread_handover_20260501_commit/graphics/extra_rendered_assets/bb6c66c0cf0142deb65e76eee1b6f009/mnt/data/shinmomo_field_graphics_analysis_20260501/field_top_2x2_metatile_patterns.png,15005,d091f0ad21159c4ceaec9e45827cde3180d64d5b901bcfc71e81bac082dcc96c
archive/previous_commit_packages/extracted/shinmomo_vol016_thread_handover_20260501_commit/shinmomo_vol016_thread_handover_20260501_commit/graphics/extra_rendered_assets/bb6c66c0cf0142deb65e76eee1b6f009/mnt/data/shinmomo_mapchip_sample_20260501/shinmomo_field_mapchip_sample_top16_large.png,15300,f788a66ec0bfa2994768944aff4f3c480c06aabfc79e127cee1f1b0c83f64552
archive/previous_commit_packages/extracted/shinmomo_vol016_thread_handover_20260501_commit/shinmomo_vol016_thread_handover_20260501_commit/graphics/field/20260501_field_graphics_vram_analysis_handover.md,5946,90d33ab1a7754a0ef885652bb5bdab58de2e14effad7d54223d95a066276a584
archive/previous_commit_packages/extracted/shinmomo_vol016_thread_handover_20260501_commit/shinmomo_vol016_thread_handover_20260501_commit/graphics/field/field_2x2_metatile_pattern_usage.csv,298127,f73c0eaf464f2c9fc404b7c766dea803bb37e7fe3f83bacd1b8fbdd7a45ce94d
archive/previous_commit_packages/extracted/shinmomo_vol016_thread_handover_20260501_commit/shinmomo_vol016_thread_handover_20260501_commit/graphics/field/field_bg_candidate_map0000_char8000_4bpp_64x64.png,24547,191143cb84f51d183e783c115c87376208b20146399a7d3bc61bb41193e9c2b7
archive/previous_commit_packages/extracted/shinmomo_vol016_thread_handover_20260501_commit/shinmomo_vol016_thread_handover_20260501_commit/graphics/field/field_tile_usage_charbase8000_4bpp.csv,39530,6fd47d08211dbc811a638451a9ec0485b41b310aff3e60bc818f5829f78600d0
archive/previous_commit_packages/extracted/shinmomo_vol016_thread_handover_20260501_commit/shinmomo_vol016_thread_handover_20260501_commit/graphics/field/field_tilemap_16_screens_map0000_to_7FFF_char8000_4bpp.png,50420,53c0f78b68e253a86e6ee11329e3c70c1c47208c26987f4ac4c3d65c1a017ab6
archive/previous_commit_packages/extracted/shinmomo_vol016_thread_handover_20260501_commit/shinmomo_vol016_thread_handover_20260501_commit/graphics/field/field_top_2x2_metatile_patterns.png,15005,d091f0ad21159c4ceaec9e45827cde3180d64d5b901bcfc71e81bac082dcc96c
archive/previous_commit_packages/extracted/shinmomo_vol016_thread_handover_20260501_commit/shinmomo_vol016_thread_handover_20260501_commit/graphics/field/field_vram_0000_7fff_tilemap_entries_decoded.csv,932212,3dddea0e021231962a508a9367e4fa189566598143be223e700b344ab3730c53
archive/previous_commit_packages/extracted/shinmomo_vol016_thread_handover_20260501_commit/shinmomo_vol016_thread_handover_20260501_commit/graphics/field/field_vram_region_summary_1kb.csv,2578,b92f4f98f983b26fa174a692a1d61a89031d938a7e6d612aec4d8298c2a2ead7
archive/previous_commit_packages/extracted/shinmomo_vol016_thread_handover_20260501_commit/shinmomo_vol016_thread_handover_20260501_commit/graphics/field/manifest_field_graphics_analysis_20260501.csv,6090,dd81bc658808fc27065f33a57452ec972d3b0d761067e379c0766f07006f01ab
archive/previous_commit_packages/extracted/shinmomo_vol016_thread_handover_20260501_commit/shinmomo_vol016_thread_handover_20260501_commit/graphics/field/shinmomo_field_vram_analyzer_20260501.py,14179,4563d23c087fbe08217db72724ae2d57047d57d9e0e996087515a803c7889d1c
archive/previous_commit_packages/extracted/shinmomo_vol016_thread_handover_20260501_commit/shinmomo_vol016_thread_handover_20260501_commit/graphics/mapchip_samples/README_mapchip_sample_20260501.md,958,262a3bd59cc55e9d8b65573d541b4b3c5916f38cd35635ca62d833ae5ba288d9
archive/previous_commit_packages/extracted/shinmomo_vol016_thread_handover_20260501_commit/shinmomo_vol016_thread_handover_20260501_commit/graphics/mapchip_samples/mapchip_sample_top64_metadata.csv,5276,700287bcfae62f1c6c9e3c78e56a07e4e3aa038a5779ffe1ec983dc57d12392a
archive/previous_commit_packages/extracted/shinmomo_vol016_thread_handover_20260501_commit/shinmomo_vol016_thread_handover_20260501_commit/graphics/mapchip_samples/shinmomo_field_mapchip_sample_top16_large.png,15300,f788a66ec0bfa2994768944aff4f3c480c06aabfc79e127cee1f1b0c83f64552
archive/previous_commit_packages/extracted/shinmomo_vol016_thread_handover_20260501_commit/shinmomo_vol016_thread_handover_20260501_commit/graphics/mapchip_samples/shinmomo_field_mapchip_sample_top64.png,44424,700eb7eef89f8d7c159ccf9e2394c39bf6714d350ac8f0a945367d1e3d5b4044
archive/previous_commit_packages/extracted/shinmomo_vol016_thread_handover_20260501_commit/shinmomo_vol016_thread_handover_20260501_commit/graphics/static_probe/20260501_battle_static_graphics_analysis_handover.md,3365,cdd76c0ffe9798d5832172e97ae0f85d1da606787affea4848cc1d2b08713a0c
archive/previous_commit_packages/extracted/shinmomo_vol016_thread_handover_20260501_commit/shinmomo_vol016_thread_handover_20260501_commit/graphics/static_probe/battle_vram_exact_rom_match_summary_20260501.csv,385,6524a80004a84186dc502f81c54c66f62cfb6cd231f0a11ff4ffd5c33bc357ee
archive/previous_commit_packages/extracted/shinmomo_vol016_thread_handover_20260501_commit/shinmomo_vol016_thread_handover_20260501_commit/graphics/static_probe/da3800_stream1_candidate_glyphs.png,7425,4f6a56851bb294f893c50180415b65da3a9c0c84e4212c2cb4d3d910224a35c9
archive/previous_commit_packages/extracted/shinmomo_vol016_thread_handover_20260501_commit/shinmomo_vol016_thread_handover_20260501_commit/graphics/static_probe/da3800_streams_01_22_overview.png,86214,79c4ae82c46979eb00fa65e5b711d6c2dcfa68468249c014985edbefa25f06cf
archive/previous_commit_packages/extracted/shinmomo_vol016_thread_handover_20260501_commit/shinmomo_vol016_thread_handover_20260501_commit/graphics/static_probe/shinmomo_static_graphics_probe_20260501.py,3860,2884f2834df03694f843be6d76315e58798eb1035ff7060dab754506438b0f98
archive/previous_commit_packages/extracted/shinmomo_vol016_thread_handover_20260501_commit/shinmomo_vol016_thread_handover_20260501_commit/graphics/static_probe/static_dma_asset_reference_hits_20260501.csv,12966,7bffd8f084b292fdddec2d35b74d0138ca777997b6910d3151565c0a8aae9ba5
archive/previous_commit_packages/extracted/shinmomo_vol016_thread_handover_20260501_commit/shinmomo_vol016_thread_handover_20260501_commit/graphics/static_probe/static_dma_asset_reference_summary_20260501.csv,363,071a23f6c7c660351268d1fc174cf93d823118ade35c208b308c0ec0c52bfa55
archive/previous_commit_packages/extracted/shinmomo_vol016_thread_handover_20260501_commit/shinmomo_vol016_thread_handover_20260501_commit/handover/GOAL_PROGRESS_VOL016_THREAD_FINAL_20260501.csv,1329,d823d7acdd23759760e9e45bd624a19b93fc2fb6893a8db75c725d1a88ccfc7c
archive/previous_commit_packages/extracted/shinmomo_vol016_thread_handover_20260501_commit/shinmomo_vol016_thread_handover_20260501_commit/handover/GRAPHICS_MAPCHIP_NEXT_STEPS_20260501.md,766,27df6f08e9a15b6a8701cada9d53f0cefe06265761c6ae6bd84b57d42619b7dd
archive/previous_commit_packages/extracted/shinmomo_vol016_thread_handover_20260501_commit/shinmomo_vol016_thread_handover_20260501_commit/handover/NPC_OAM_THROTTLE_PATCH_FEASIBILITY_20260501.md,1461,2ea54fa0557312edb6199777d8c4981b7c2deb5d1b090bbf6d37dab452ff437c
archive/previous_commit_packages/extracted/shinmomo_vol016_thread_handover_20260501_commit/shinmomo_vol016_thread_handover_20260501_commit/handover/THREAD_FINAL_HANDOVER_VOL016_GRAPHICS_NPC_20260501.md,6310,ed527c2b61f66c653748477be55a40dc450b3db50169372ce581a1dd9fdfb2c9
archive/previous_commit_packages/extracted/shinmomo_vol016_thread_handover_20260501_commit/shinmomo_vol016_thread_handover_20260501_commit/manifest/excluded_files.csv,195,66b5fd4f8e99b9c46605d3eb74cbd880a813fbcdfd52f3b4f820656473504225
archive/previous_commit_packages/extracted/shinmomo_vol016_thread_handover_20260501_commit/shinmomo_vol016_thread_handover_20260501_commit/manifest/files_manifest.csv,16225,12881597f2a62206d8005e58c7738cb6f2f99032315edadbe1cf4713515e1c82
archive/previous_commit_packages/extracted/shinmomo_vol016_thread_handover_20260501_commit/shinmomo_vol016_thread_handover_20260501_commit/rom/README_ROM_NOT_INCLUDED.md,504,51b9898ded47210bc6616b2f765c02a9cdeb8471bac88f1306bd71a82f69ab52
archive/previous_commit_packages/extracted/shinmomo_vol016_thread_handover_20260501_commit/shinmomo_vol016_thread_handover_20260501_commit/tools/lua/shinmomo_graphics_mapchip_oam_trace_v2_spec_20260501.lua,1005,68444563af29579338ba6e97603ffb1a14ee121adfd28b955a4d536e1295d3fc
archive/previous_commit_packages/extracted/shinmomo_vol016_thread_handover_20260501_commit/shinmomo_vol016_thread_handover_20260501_commit/tools/lua/shinmomo_graphics_mapchip_probe_v1_bizhawk_snes9x_20260501.lua,22554,8a78b75bc72dfcfcdc891c4afafeaa1b5ed79bddeb50afc5ed28879839ddeba6
archive/source_zips/shinmomo_current_character_color_20260502.zip,260736,bbda3002e9bf21152f33ed76cba1006d70e7d168b4e7dcf3a3f45d6c7e22c1e0
archive/source_zips/shinmomo_graphics_full_capture_20260502.zip,13508,bb096d8ee7ce21300dd0c011f3130bbfa8984b71f9f1510afc6eb54f7180f661
archive/source_zips/shinmomo_mapchip_sample_20260501.zip,88816,1bdc162351dcfb4145388a3caa216a6ae386c7e40a3b191c8a535d883a2da971
archive/source_zips/shinmomo_vol016_graphics_restoration_20260502_commit.zip,786762,ac9c92c0d219dd7701017b00a3c012c3b9f8d766651d2531c8200993e839946e
archive/source_zips/shinmomo_vol016_thread_handover_20260501_commit.zip,1724164,cb1f105e08b29d83b6e14e0c3e36505206fd967a93599fd8dcc1746819fe2d97
data/legacy_tables/shinmomo_da3800_streams_decoded_records_20260314.csv,329993,65465c2b746b83055ef11f1099d97b978f4bc37bbbdaa271ffea97af1d371db3
data/legacy_tables/shinmomo_da3800_streams_metadata_20260314.csv,2257,8b3302fd89601d9580b468625ffbea2d3e64ba1e6721fd23ac250cf90d23aabf
data/legacy_tables/shinmomo_equipment_table_dump_20260313.csv,30987,0fa031c764dad5da5458cc7c7f43b0e308be9a0e6a21f4004e84bda3f9fe19c1
data/legacy_tables/shinmomo_equipment_table_dump_v2_schema_based_20260313.csv,17536,8b11ca2bc20d704ee459203506b23a92531ebe3e9d968f63a19439c50dfe8117
data/legacy_tables/shinmomo_handover_goal_progress_20260316.csv,1825,cf10d3d228d63ccb176fbeeb470d6dbf09416593234def64fad2856fcae57550
data/legacy_tables/shinmomo_item_table_dump_20260313.csv,18861,711148709800a45ed8ee4ed7890839f86157c3b8a4881e2e3242a74f2d23c3b2
data/legacy_tables/shinmomo_item_table_dump_v2_schema_based_20260313.csv,8913,2b4a589031b54221aaf67d5cc076b6b5141bc110090a6449596718cc2446ff88
data/legacy_tables/shinmomo_rom_handover_master_blocks_20260313.csv,49151,96706936883bea04aec925d75f1aa0a6a9c9a8ab4238eeace16373215ec7596d
data/legacy_tables/shinmomo_rom_handover_master_exact_20260313.csv,41488,84cebb5a4f0e1c564bcd7e30aed80fc501ba285509c91ba273b1b09c37691397
data/legacy_tables/shinmomo_rom_handover_master_nonrom_20260313.csv,26668,6b070e4aa3c9abc086a0bacf92f426a12924da75e6132cf4697ef6430b7d34ff
data/legacy_tables/shinmomo_schema_tables_20260313.csv,2890,77c8592b519c023771bc145fa46c71d869bd9ce19806bec0cb105bf80550d3c7
data/legacy_tables/shinmomo_selector0_records_parsed_20260313.csv,35697,7fb09b36e4f483cfee949b611c8a774cc0cebdc05f22ddd2380831ad7090ccf7
data/runtime_logs/current/bg_summary.csv,269,137dcb31c44ce6302a38eb4c217b4e47aca644de17333e58fdc41e0819039dc6
data/runtime_logs/current/dma_trigger_log.csv,78,8f095b5dfa2fc6fe48745d4ecbc5fdcf0c4fd5eee28ff76482439a00a963ec6d
data/runtime_logs/current/frame_summary.csv,1008,5b29f1a9fb54a00ec290732b14206f25966eac083ee4bb81ba0f2842f607db09
data/runtime_logs/current/manifest.csv,636,aaad6fa6dd4b9c9c3d0738e2a7bf0707e0d3912d1ee12fc30bcbad282c148354
data/runtime_logs/current/ppu_regs_capture.csv,1188,82ea881f20e3df26172c4f24a435aec927af4388b536d3b699c107abf90834a3
data/runtime_logs/current/ppu_write_log.csv,23,6fbae682fbc1a6aaa55deedb9a140c2271dcb328893a01843c8c153272a368d8
data/runtime_logs/current/visible_object_summary.csv,215,a626afcdbc9940bb0c85b4c7e022ba3b73f50cac330226e4aac8043fb2ee6bf8
data/runtime_logs/current/visible_objects.csv,545,cc24b48f183ee46d23c20a64c33680e4819cc762487134a16bd85f5e75a8e85e
data/runtime_logs/current/vram.bin,65536,c45c0e36f47a242ee3d86208094d7cd8bebbb4aaec9992279025668f348b9046
docs/graphics/MAPCHIP_GRAPHICS_RECONSTRUCTION_STATUS_VOL016_20260502.md,1360,47970677dc383e89244e67f7ba62d1a044c97740ee5c1d0c02294d89b8502ccc
docs/graphics/MAPCHIP_PIPELINE_V6_20260502.md,1366,cbff46fe08ee078b25984a4b39843d06f2b664463dbe81b874e06bd519dfbae3
docs/handover/GOAL_PROGRESS_VOL016_MERGE_20260502.csv,1401,d830995b397aa6e4a852c7a673cb7902dfb7240a929bf76bc6094f9c3230e331
docs/handover/SHINMOMO_VOL016_GRAPHICS_RESTORATION_HANDOVER_20260502.md,1962,be66a59014250fecd1062a8587da63dd08ba41b7b5dfc05326bdf203745c6486
docs/handover/SHINMOMO_VOL016_MERGE_HANDOVER_20260502.md,8211,f22903db4826766398ef1e2eeade7d29456975b70c24852f251df0d5c9d4bea0
docs/handover/THREAD_LIMIT_HANDOFF_TEMPLATE_VOL016.md,536,0330ae2d94f81b4a21ccc8848b733d19425dce78f6d243b723033d8a0bb4a1b4
graphics/battle/20260501_battle_graphics_log_analysis_handover.md,4202,c4f766794821aa83b457e63532a5652e5b295fef8c1f2537eecb7ba640c3f603
graphics/battle/battle_backdrop_linear_crop_top_256x160_2x.png,19121,56543a2a755e3cf21325aa4b1c58157827335916d1bffaa19d1b04dc4735976a
graphics/battle/battle_ui_glyph_linear_crop_bottom_256x96_2x.png,12090,7bddf70bcdbc6314829503dd077ddd0876846e06fa59d996a1224df300d89d76
graphics/battle/battle_visible_objects_decoded.csv,559,70973f61cb78f439a0ae20a09f158bef35b19ae9c8d4a6708c1ccbbbd9bdb3a4
graphics/battle/battle_visible_objects_table.png,9570,615d020bc91b16fbd87775633ec5cdee62602e43db721f2866bfa35628efd7bb
graphics/battle/battle_vram0000_8000_4bpp_linear_1x.png,24176,26c97fa30d62897a617c7344932fa183000300717e7612412883db1cdcc0efef
graphics/battle/battle_vram0000_8000_4bpp_linear_2x.png,30858,b375393d2b00c133a0a6ab88035c84164986f33b7729a8d2666d580045df1aab
graphics/battle/battle_vram0000_8000_4bpp_linear_2x_grid.png,36990,404351b79ae6776d89e189fcf6845238ac715209f7a2aab5622c990f41280ece
graphics/battle/battle_vram_region_summary_1kb.csv,5099,7cc185390bca3da0debc59ad12a5a72ab449d2de8c4fb5136b470f56658972cc
graphics/battle/manifest_battle_graphics_analysis_20260501.csv,1762,1baed2b5bd560ef4da03bcceb6b594da1640dfbe72b1dd9bb141e5af1106fefc
graphics/current_character_color/graphics/characters/current_vram_all_4bpp_pseudocolor_tilesheet.png,83954,f4e8e0f5d4682c5fbd1ab008ad17a8f3f4c872794415e85ded680d14befe86ca
graphics/current_character_color/graphics/characters/current_vram_character_candidate_groups_top64_pseudocolor.png,114326,a6be3aac596892f9974346e3cf0d3e2a4f629700bd1d366a0194e4607de4b8f4
graphics/current_character_color/graphics/characters/da3800_stream01_07_colored_display_candidates.png,32227,3b7f9df9143748d3aa5cbc2a12863fde5beb427b4c04f0145e94a866a54c35c6
graphics/current_character_color/graphics/characters/da3800_stream08_22_colored_character_glyph_candidates.png,52555,025e6eb94483e54355d7d6680e4e0f52845d159c498b72f827d0d911ee3eacc9
graphics/field/20260501_field_graphics_vram_analysis_handover.md,5946,90d33ab1a7754a0ef885652bb5bdab58de2e14effad7d54223d95a066276a584
graphics/field/field_2x2_metatile_pattern_usage.csv,298127,f73c0eaf464f2c9fc404b7c766dea803bb37e7fe3f83bacd1b8fbdd7a45ce94d
graphics/field/field_bg_candidate_map0000_char8000_4bpp_64x64.png,24547,191143cb84f51d183e783c115c87376208b20146399a7d3bc61bb41193e9c2b7
graphics/field/field_tile_usage_charbase8000_4bpp.csv,39530,6fd47d08211dbc811a638451a9ec0485b41b310aff3e60bc818f5829f78600d0
graphics/field/field_tilemap_16_screens_map0000_to_7FFF_char8000_4bpp.png,50420,53c0f78b68e253a86e6ee11329e3c70c1c47208c26987f4ac4c3d65c1a017ab6
graphics/field/field_top_2x2_metatile_patterns.png,15005,d091f0ad21159c4ceaec9e45827cde3180d64d5b901bcfc71e81bac082dcc96c
graphics/field/field_vram_0000_7fff_tilemap_entries_decoded.csv,932212,3dddea0e021231962a508a9367e4fa189566598143be223e700b344ab3730c53
graphics/field/field_vram_region_summary_1kb.csv,2578,b92f4f98f983b26fa174a692a1d61a89031d938a7e6d612aec4d8298c2a2ead7
graphics/field/manifest_field_graphics_analysis_20260501.csv,6090,dd81bc658808fc27065f33a57452ec972d3b0d761067e379c0766f07006f01ab
graphics/field/shinmomo_field_vram_analyzer_20260501.py,14179,4563d23c087fbe08217db72724ae2d57047d57d9e0e996087515a803c7889d1c
graphics/mapchip_samples/README_mapchip_sample_20260501.md,958,262a3bd59cc55e9d8b65573d541b4b3c5916f38cd35635ca62d833ae5ba288d9
graphics/mapchip_samples/mapchip_sample_top64_metadata.csv,5276,700287bcfae62f1c6c9e3c78e56a07e4e3aa038a5779ffe1ec983dc57d12392a
graphics/mapchip_samples/shinmomo_field_mapchip_sample_top16_large.png,15300,f788a66ec0bfa2994768944aff4f3c480c06aabfc79e127cee1f1b0c83f64552
graphics/mapchip_samples/shinmomo_field_mapchip_sample_top64.png,44424,700eb7eef89f8d7c159ccf9e2394c39bf6714d350ac8f0a945367d1e3d5b4044
graphics/static_probe/20260501_battle_static_graphics_analysis_handover.md,3365,cdd76c0ffe9798d5832172e97ae0f85d1da606787affea4848cc1d2b08713a0c
graphics/static_probe/battle_vram_exact_rom_match_summary_20260501.csv,385,6524a80004a84186dc502f81c54c66f62cfb6cd231f0a11ff4ffd5c33bc357ee
graphics/static_probe/da3800_stream1_candidate_glyphs.png,7425,4f6a56851bb294f893c50180415b65da3a9c0c84e4212c2cb4d3d910224a35c9
graphics/static_probe/da3800_streams_01_22_overview.png,86214,79c4ae82c46979eb00fa65e5b711d6c2dcfa68468249c014985edbefa25f06cf
graphics/static_probe/shinmomo_static_graphics_probe_20260501.py,3860,2884f2834df03694f843be6d76315e58798eb1035ff7060dab754506438b0f98
graphics/static_probe/static_dma_asset_reference_hits_20260501.csv,12966,7bffd8f084b292fdddec2d35b74d0138ca777997b6910d3151565c0a8aae9ba5
graphics/static_probe/static_dma_asset_reference_summary_20260501.csv,363,071a23f6c7c660351268d1fc174cf93d823118ade35c208b308c0ec0c52bfa55
handover/GOAL_PROGRESS_VOL016_MERGE_20260502.csv,1401,d830995b397aa6e4a852c7a673cb7902dfb7240a929bf76bc6094f9c3230e331
handover/SHINMOMO_VOL016_MERGE_HANDOVER_20260502.md,8211,f22903db4826766398ef1e2eeade7d29456975b70c24852f251df0d5c9d4bea0
reference/disassembly/[L5 C0-CF] Shin Momotarou Densetsu (J) (1).txt,858259,9441cd8069ba9e665e6ee4c78ae40735cdf3152ec583cba0ef474706f3be5de8
reference/legacy_handover/shinmomo_address_master_overview_20260313.md,13859,916ff667a1cc246954efb1cc1361a387cfcaf5ad36c98c49312d0c565a583b77
reference/legacy_handover/shinmomo_da3800_streams_summary_20260314.md,9546,7e5cf99997a0dd49662fc5540b0662775e19db764259a413ddb33159f0dcc7b7
reference/legacy_handover/shinmomo_handover_20260313_latest.md,11132,ba9ba292c1e5372875da73078cdb8493ea9448eca8449d2dc62c4da02345c4eb
reference/legacy_handover/shinmomo_handover_integrated_20260316.md,61921,ea9a7d8fe3641a84ffef482b1d10590fa4d3e789c999353175c021bd6fc9a36c
